seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq196,sequence_260,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1960,sequence_4001,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1961,sequence_4006,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1962,sequence_4008,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1963,sequence_4011,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1964,sequence_4013,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1965,sequence_4015,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1966,sequence_4020,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq1967,sequence_4021,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1968,sequence_4025:sequence_4155,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1969,sequence_4033:sequence_4166:sequence_4178,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq197,sequence_262,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1970,sequence_4037,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1971,sequence_4039,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1972,sequence_4042,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1973,sequence_4043,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1974,sequence_4045,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1975,sequence_4054,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1976,sequence_4055,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1977,sequence_4057,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1978,sequence_4060,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1979,sequence_4061,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq198,sequence_264,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1980,sequence_4063,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1981,sequence_4065,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1982,sequence_4070,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq1983,sequence_4071:sequence_6672,GC_B_cells,IGHG1,HH119-SI-PP_Fol-10:HH119-SI-PP_Fol-12,1,6,9
seq1984,sequence_4073:sequence_4098,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1985,sequence_4075,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1986,sequence_4079,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1987,sequence_4080,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1988,sequence_4084,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1989,sequence_4086,GC_B_cells,IGHG1,HH119-SI-PP_Fol-10,1,6,8
seq199,sequence_266,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq1990,sequence_4090,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1991,sequence_4092,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1992,sequence_4094,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1993,sequence_4095,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1994,sequence_4097,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1995,sequence_4100,PCs,IGHG1,HH119-SI-PP_Fol-13,10,6,15
seq1996,sequence_4101,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1997,sequence_4106,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq1998,sequence_4112,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq1999,sequence_4114,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq2,sequence_2:sequence_3,GC_B_cells,IGHG1,HH119-CO-SMILF,1,6,1
seq20,sequence_23:sequence_40:sequence_57:sequence_137:sequence_158:sequence_245:sequence_258:sequence_277:sequence_331:sequence_334:sequence_341:sequence_387:sequence_422:sequence_488:sequence_674:sequence_681:sequence_682:sequence_711,GC_B_cells,IGHG1:NA,HH119-SI-MILF,1,12,4
seq200,sequence_270,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2000,sequence_4118,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2001,sequence_4123,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq2002,sequence_4124,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2003,sequence_4126:sequence_6673,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2004,sequence_4128,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2005,sequence_4130,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2006,sequence_4134,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq2007,sequence_4136,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2008,sequence_4141,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq2009,sequence_4142,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq201,sequence_272,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2010,sequence_4145,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2011,sequence_4147,GC_B_cells,IGHG1,HH119-SI-PP_Fol-1,1,6,7
seq2012,sequence_4158,PCs,IGHG1,HH119-SI-PP_Fol-13,10,6,15
seq2013,sequence_4159,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2014,sequence_4161,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2015,sequence_4162,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2016,sequence_4163,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2017,sequence_4165,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2018,sequence_4173,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2019,sequence_4174,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq202,sequence_274,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2020,sequence_4175,GC_B_cells,IGHG2,HH119-SI-PP_Fol-8,1,18,103
seq2021,sequence_4179,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2022,sequence_4180,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2023,sequence_4183,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2024,sequence_4184,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2025,sequence_4186,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2026,sequence_4187,GC_B_cells,NA,HH119-SI-PP_Fol-8,1,31,103
seq2027,sequence_4191,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2028,sequence_4192,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2029,sequence_4195,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq203,sequence_278,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2030,sequence_4197,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2031,sequence_4204,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2032,sequence_4209,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2033,sequence_4216,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2034,sequence_4221,GC_B_cells,IGHD,HH119-SI-PP_Fol-14,1,3,17
seq2035,sequence_4222,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2036,sequence_4225:sequence_6617,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2037,sequence_4226,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq2038,sequence_4227,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2039,sequence_4229,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq204,sequence_279,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq2040,sequence_4230,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2041,sequence_4234,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2042,sequence_4235,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2043,sequence_4240,PCs,IGHG1,HH119-SI-PP_Fol-11,10,6,12
seq2044,sequence_4242,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2045,sequence_4243,PCs,IGHG1,HH119-SI-PP_Fol-8,10,6,103
seq2046,sequence_4244,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2047,sequence_4252,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2048,sequence_4266,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2049,sequence_4267,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq205,sequence_280,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2050,sequence_4280,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2051,sequence_4282,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2052,sequence_4286,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2053,sequence_4289,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2054,sequence_4294,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2055,sequence_4299,GC_B_cells,IGHG1,HH119-SI-PP_Fol-8,1,6,103
seq2056,sequence_4300,GC_B_cells,IGHG1,HH119-SI-PP_Fol-13,1,6,15
seq2057,sequence_4301,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2058,sequence_4303,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2059,sequence_4306,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq206,sequence_282,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2060,sequence_4309,GC_B_cells,IGHG1,HH119-SI-PP_Fol-13,1,6,15
seq2061,sequence_4314,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2062,sequence_4316,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2063,sequence_4317,GC_B_cells,IGHG1,HH119-SI-PP_Fol-12,1,6,14
seq2064,sequence_4320,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2065,sequence_4328,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2066,sequence_4329,GC_B_cells,IGHM,HH119-SI-PP_Fol-14,1,24,17
seq2067,sequence_4331,GC_B_cells,IGHM,HH119-SI-PP_Fol-17,1,24,48
seq2068,sequence_4333,GC_B_cells,IGHM,HH119-SI-PP_Fol-15,1,24,31
seq2069,sequence_4339,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq207,sequence_286,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2070,sequence_4340,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2071,sequence_4350,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2072,sequence_4352,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2073,sequence_4357:sequence_4417:sequence_4873:sequence_5829,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22:HH119-SI-PP_Fol-28,1,12,65
seq2074,sequence_4358:sequence_4733:sequence_5801:sequence_5815,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2075,sequence_4360,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2076,sequence_4362,GC_B_cells,IGHG4,HH119-SI-PP_Fol-28,1,23,79
seq2077,sequence_4364,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2078,sequence_4368,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2079,sequence_4370,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq208,sequence_288,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2080,sequence_4371,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2081,sequence_4378,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2082,sequence_4380:sequence_4780:sequence_4934,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2083,sequence_4381,GC_B_cells,IGHG1,HH119-SI-PP_Fol-21,1,6,55
seq2084,sequence_4383:sequence_4835,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2085,sequence_4385:sequence_5835:sequence_5956:sequence_6354,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq2086,sequence_4387,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq2087,sequence_4388,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2088,sequence_4389,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2089,sequence_4390,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq209,sequence_289,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2090,sequence_4391,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2091,sequence_4392,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2092,sequence_4395:sequence_4609:sequence_5233,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2093,sequence_4397,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2094,sequence_4398,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2095,sequence_4399,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2096,sequence_4400:sequence_4479:sequence_4640:sequence_4797:sequence_4888:sequence_6324,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq2097,sequence_4402:sequence_6394,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2098,sequence_4415:sequence_6701,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2099,sequence_4418,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq21,sequence_24:sequence_276:sequence_599:sequence_602,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq210,sequence_290,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2100,sequence_4419,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2101,sequence_4422,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2102,sequence_4423,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2103,sequence_4427,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2104,sequence_4431,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2105,sequence_4434,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2106,sequence_4435,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq2107,sequence_4439,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2108,sequence_4440,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2109,sequence_4442:sequence_5737:sequence_6055,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq211,sequence_291,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2110,sequence_4443:sequence_5229,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2111,sequence_4445,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2112,sequence_4446,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2113,sequence_4447,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2114,sequence_4449,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2115,sequence_4450:sequence_4619:sequence_5655,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2116,sequence_4451,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2117,sequence_4453,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2118,sequence_4454,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2119,sequence_4457,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq212,sequence_292,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2120,sequence_4462:sequence_4929:sequence_6155:sequence_6411,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2121,sequence_4463,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2122,sequence_4465:sequence_5960,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2123,sequence_4469:sequence_4617,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2124,sequence_4470:sequence_5071,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2125,sequence_4471,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2126,sequence_4472:sequence_5202:sequence_5473:sequence_6470,GC_B_cells,IGHG1:IGHG4,HH119-SI-PP_Fol-22,1,10,57
seq2127,sequence_4473,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2128,sequence_4475,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2129,sequence_4477:sequence_5136,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq213,sequence_294,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2130,sequence_4482,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2131,sequence_4485:sequence_5440,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2132,sequence_4487,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2133,sequence_4489:sequence_4667,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2134,sequence_4490:sequence_4649:sequence_4810,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2135,sequence_4491,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2136,sequence_4492,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2137,sequence_4494:sequence_4544,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2138,sequence_4495:sequence_4560:sequence_5300,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2139,sequence_4498,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq214,sequence_296,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2140,sequence_4500,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2141,sequence_4504,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2142,sequence_4505,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2143,sequence_4506:sequence_6240,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2144,sequence_4507,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq2145,sequence_4508,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2146,sequence_4509,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2147,sequence_4510,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2148,sequence_4511,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2149,sequence_4512,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq215,sequence_297,GC_B_cells,NA,HH119-SI-MILF,1,31,4
seq2150,sequence_4514:sequence_5281,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2151,sequence_4515,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2152,sequence_4517,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq2153,sequence_4524:sequence_6303,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2154,sequence_4527,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2155,sequence_4528,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2156,sequence_4536,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq2157,sequence_4537,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2158,sequence_4543,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2159,sequence_4546,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq216,sequence_303,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2160,sequence_4548,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2161,sequence_4550,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2162,sequence_4554,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2163,sequence_4555,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2164,sequence_4556,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2165,sequence_4557,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2166,sequence_4558,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq2167,sequence_4559,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2168,sequence_4567,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2169,sequence_4568,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq217,sequence_304,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2170,sequence_4570:sequence_4728:sequence_5253:sequence_5410,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq2171,sequence_4571,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2172,sequence_4573,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2173,sequence_4574,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2174,sequence_4575,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2175,sequence_4577:sequence_6125,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2176,sequence_4580,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2177,sequence_4581,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2178,sequence_4582,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2179,sequence_4587,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq218,sequence_305,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2180,sequence_4589,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2181,sequence_4590,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2182,sequence_4591,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2183,sequence_4592,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2184,sequence_4593,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2185,sequence_4595,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2186,sequence_4597,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2187,sequence_4599,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2188,sequence_4602,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2189,sequence_4606,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq219,sequence_306:sequence_705,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2190,sequence_4610,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2191,sequence_4611,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2192,sequence_4612:sequence_4937,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2193,sequence_4613,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2194,sequence_4614:sequence_4854,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2195,sequence_4615,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2196,sequence_4621,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2197,sequence_4622,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2198,sequence_4626:sequence_4681:sequence_4808:sequence_4880:sequence_5095:sequence_5226:sequence_5976:sequence_6150,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2199,sequence_4628,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq22,sequence_25,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq220,sequence_307,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq2200,sequence_4629,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2201,sequence_4631,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2202,sequence_4633,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2203,sequence_4635,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2204,sequence_4637,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2205,sequence_4644,GC_B_cells,IGHG2,HH119-SI-PP_Fol-28,1,18,79
seq2206,sequence_4645,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2207,sequence_4646:sequence_5806,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2208,sequence_4648,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2209,sequence_4654,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq221,sequence_308:sequence_713,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2210,sequence_4658,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2211,sequence_4659,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2212,sequence_4661,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
