seq_unique,seq_name,L1_annotation,c_call,sample_clean_fol,L1_annotation_int,c_call_int,sample_clean_fol_int
seq2531,sequence_5074,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq2532,sequence_5075,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2533,sequence_5076,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2534,sequence_5077,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2535,sequence_5078,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2536,sequence_5080,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2537,sequence_5082:sequence_6104,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2538,sequence_5083,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2539,sequence_5085,GC_B_cells,NA,HH119-SI-PP_Fol-28,1,31,79
seq254,sequence_338,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2540,sequence_5087:sequence_6837,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2541,sequence_5090,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2542,sequence_5095:sequence_7484,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2543,sequence_5098,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2544,sequence_5099,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2545,sequence_5103,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2546,sequence_5108,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq2547,sequence_5109,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2548,sequence_5110,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2549,sequence_5115:sequence_7039,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq255,sequence_339,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2550,sequence_5121,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2551,sequence_5122,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2552,sequence_5126,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2553,sequence_5127,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2554,sequence_5131,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2555,sequence_5134,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2556,sequence_5135,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2557,sequence_5137,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2558,sequence_5139,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2559,sequence_5141,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq256,sequence_342,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2560,sequence_5142,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2561,sequence_5143,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2562,sequence_5144,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2563,sequence_5145,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2564,sequence_5146,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq2565,sequence_5147,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2566,sequence_5156,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2567,sequence_5157,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2568,sequence_5159:sequence_5363:sequence_6066:sequence_6290,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-22,1,12,57
seq2569,sequence_5160,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq257,sequence_344,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2570,sequence_5162,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2571,sequence_5163,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2572,sequence_5166,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2573,sequence_5169:sequence_7253,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2574,sequence_5174,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2575,sequence_5176,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2576,sequence_5177,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2577,sequence_5179,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2578,sequence_5185,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2579,sequence_5186,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq258,sequence_345,GC_B_cells,NA,HH119-SI-MILF,1,31,4
seq2580,sequence_5188,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2581,sequence_5189,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2582,sequence_5190,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2583,sequence_5191,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2584,sequence_5192,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2585,sequence_5193,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2586,sequence_5195,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2587,sequence_5197,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2588,sequence_5200,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2589,sequence_5203,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq259,sequence_351,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2590,sequence_5206,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2591,sequence_5208:sequence_6585:sequence_7365,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2592,sequence_5209,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2593,sequence_5210,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2594,sequence_5215,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2595,sequence_5216,GC_B_cells,IGHG1,HH119-SI-PP_Fol-29,1,6,80
seq2596,sequence_5217,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2597,sequence_5218:sequence_5642,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2598,sequence_5219,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2599,sequence_5220:sequence_5530,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq26,sequence_28:sequence_207,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq260,sequence_352,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2600,sequence_5221,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2601,sequence_5222,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2602,sequence_5224,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2603,sequence_5230,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2604,sequence_5231,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2605,sequence_5235:sequence_5299:sequence_5471:sequence_5565:sequence_5846:sequence_6025:sequence_7056:sequence_7285,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2606,sequence_5237,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2607,sequence_5238,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2608,sequence_5240,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2609,sequence_5242,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq261,sequence_353,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2610,sequence_5244,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2611,sequence_5246,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2612,sequence_5248:sequence_5307:sequence_6714:sequence_7472:sequence_7569,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,32,88
seq2613,sequence_5254,GC_B_cells,IGHG2,HH119-SI-PP_Fol-28,1,18,79
seq2614,sequence_5255,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2615,sequence_5256:sequence_6832,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2616,sequence_5258,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2617,sequence_5260,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2618,sequence_5266,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2619,sequence_5270,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq262,sequence_354:sequence_783,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2620,sequence_5271,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2621,sequence_5273,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2622,sequence_5275:sequence_6348:sequence_7032,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-34,1,32,88
seq2623,sequence_5276,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2624,sequence_5277,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2625,sequence_5279:sequence_5517:sequence_6572,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2626,sequence_5282,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2627,sequence_5284,GC_B_cells,IGHG1,HH119-SI-PP_Fol-25,1,6,75
seq2628,sequence_5285:sequence_6425:sequence_7218,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2629,sequence_5286,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq263,sequence_355,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq2630,sequence_5287,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2631,sequence_5288,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2632,sequence_5290:sequence_6573:sequence_7552:sequence_8026:sequence_8033,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2633,sequence_5291,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2634,sequence_5292,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2635,sequence_5293,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2636,sequence_5294,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2637,sequence_5295:sequence_6789,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2638,sequence_5298,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2639,sequence_5300:sequence_6442,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq264,sequence_356:sequence_792,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2640,sequence_5301,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2641,sequence_5302,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2642,sequence_5309,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2643,sequence_5311,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2644,sequence_5312:sequence_5589:sequence_5999:sequence_6853,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2645,sequence_5313:sequence_5531:sequence_5902:sequence_6371,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2646,sequence_5321,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2647,sequence_5324,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2648,sequence_5326:sequence_6298,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq2649,sequence_5328,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,31,88
seq265,sequence_358,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2650,sequence_5329,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2651,sequence_5333,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2652,sequence_5334,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2653,sequence_5335,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2654,sequence_5336,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2655,sequence_5337,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2656,sequence_5339,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2657,sequence_5343:sequence_6263,GC_B_cells:PCs,IGHG1,HH119-SI-PP_Fol-24,4,6,72
seq2658,sequence_5344,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2659,sequence_5348:sequence_5767,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq266,sequence_360,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2660,sequence_5349,GC_B_cells,IGHG1,HH119-SI-PP_Fol-29,1,6,80
seq2661,sequence_5350,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2662,sequence_5352:sequence_6085:sequence_6367,GC_B_cells,NA:IGHG1,HH119-SI-PP_Fol-22,1,32,57
seq2663,sequence_5353,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2664,sequence_5355,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2665,sequence_5359,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2666,sequence_5360,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2667,sequence_5361,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2668,sequence_5362,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2669,sequence_5365,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq267,sequence_361:sequence_548,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2670,sequence_5366,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2671,sequence_5367,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2672,sequence_5375,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2673,sequence_5379,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2674,sequence_5381,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2675,sequence_5383,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2676,sequence_5386:sequence_6897,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2677,sequence_5387,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2678,sequence_5391,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2679,sequence_5397,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq268,sequence_362,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2680,sequence_5398,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2681,sequence_5399,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2682,sequence_5400:sequence_6115:sequence_7765,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2683,sequence_5401,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2684,sequence_5404,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2685,sequence_5408,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2686,sequence_5410,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2687,sequence_5411,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2688,sequence_5412,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2689,sequence_5413,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,31,88
seq269,sequence_363,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2690,sequence_5418,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2691,sequence_5419,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2692,sequence_5421,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2693,sequence_5424,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2694,sequence_5426:sequence_6974,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2695,sequence_5429,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2696,sequence_5430,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2697,sequence_5431,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2698,sequence_5432:sequence_5825,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2699,sequence_5436,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq27,sequence_29:sequence_31:sequence_83:sequence_208:sequence_309:sequence_313:sequence_341:sequence_496:sequence_632:sequence_789:sequence_795,GC_B_cells,IGHG1:NA:IGHG3,HH119-SI-MILF,1,14,4
seq270,sequence_365,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2700,sequence_5439,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2701,sequence_5440,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2702,sequence_5441,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2703,sequence_5443,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,31,88
seq2704,sequence_5446:sequence_5665:sequence_6549,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2705,sequence_5452:sequence_6452,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2706,sequence_5453,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2707,sequence_5454,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2708,sequence_5461,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2709,sequence_5462:sequence_7263,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq271,sequence_368,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2710,sequence_5467,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2711,sequence_5474,GC_B_cells,NA,HH119-SI-PP_Fol-34,1,31,88
seq2712,sequence_5475:sequence_5600,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2713,sequence_5476,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2714,sequence_5477,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2715,sequence_5480,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2716,sequence_5482,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2717,sequence_5485,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2718,sequence_5487,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2719,sequence_5489,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq272,sequence_370:sequence_535:sequence_563,GC_B_cells,IGHG1,HH119-SI-MILF,1,6,4
seq2720,sequence_5495,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2721,sequence_5496,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2722,sequence_5499,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2723,sequence_5500,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2724,sequence_5501,GC_B_cells,IGHG1,HH119-SI-PP_Fol-25,1,6,75
seq2725,sequence_5503,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2726,sequence_5505:sequence_5640:sequence_5832,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2727,sequence_5512,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2728,sequence_5514,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq2729,sequence_5518,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq273,sequence_371,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2730,sequence_5521,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2731,sequence_5522,GC_B_cells,IGHG1,HH119-SI-PP_Fol-31,1,6,85
seq2732,sequence_5523,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2733,sequence_5524,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2734,sequence_5532,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2735,sequence_5534,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2736,sequence_5535:sequence_6315,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2737,sequence_5536,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2738,sequence_5540,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2739,sequence_5542,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq274,sequence_372,GC_B_cells,IGHM,HH119-SI-MILF,1,24,4
seq2740,sequence_5551,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2741,sequence_5556,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2742,sequence_5558,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2743,sequence_5559,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2744,sequence_5560,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2745,sequence_5562,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2746,sequence_5566:sequence_5996,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2747,sequence_5567,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2748,sequence_5568,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2749,sequence_5569,GC_B_cells,IGHG1,HH119-SI-PP_Fol-19,1,6,52
seq275,sequence_373,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2750,sequence_5570,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2751,sequence_5573:sequence_7069:sequence_7355:sequence_7913,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2752,sequence_5574,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2753,sequence_5575,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2754,sequence_5577,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2755,sequence_5580,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2756,sequence_5581:sequence_5882,GC_B_cells,IGHG1:NA,HH119-SI-PP_Fol-34,1,12,88
seq2757,sequence_5586,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2758,sequence_5591,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq2759,sequence_5593,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq276,sequence_374,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2760,sequence_5597,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq2761,sequence_5601,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2762,sequence_5602,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2763,sequence_5604,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2764,sequence_5606:sequence_6368,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2765,sequence_5608:sequence_6836:sequence_7034,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2766,sequence_5610,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2767,sequence_5611,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2768,sequence_5614:sequence_7382,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2769,sequence_5619,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq277,sequence_375,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2770,sequence_5620,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2771,sequence_5621:sequence_6561:sequence_7052,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2772,sequence_5623,GC_B_cells,NA,HH119-SI-PP_Fol-22,1,31,57
seq2773,sequence_5628,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2774,sequence_5629,GC_B_cells,IGHG1,HH119-SI-PP_Fol-34,1,6,88
seq2775,sequence_5630,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2776,sequence_5632,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2777,sequence_5635,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2778,sequence_5636,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2779,sequence_5638:sequence_5743,GC_B_cells,IGHG1,HH119-SI-PP_Fol-28,1,6,79
seq278,sequence_377,GC_B_cells,IGHG3,HH119-SI-MILF,1,20,4
seq2780,sequence_5643,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2781,sequence_5646:sequence_7061,GC_B_cells,IGHG1,HH119-SI-PP_Fol-24,1,6,72
seq2782,sequence_5648,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2783,sequence_5651,GC_B_cells,IGHG1,HH119-SI-PP_Fol-22,1,6,57
seq2784,sequence_5655,GC_B_cells,IGHG2,HH119-SI-PP_Fol-34,1,18,88
